GEO_ID|B04006_E001|B04006_M001|B04006_E002|B04006_M002|B04006_E003|B04006_M003|B04006_E004|B04006_M004|B04006_E005|B04006_M005|B04006_E006|B04006_M006|B04006_E007|B04006_M007|B04006_E008|B04006_M008|B04006_E009|B04006_M009|B04006_E010|B04006_M010|B04006_E011|B04006_M011|B04006_E012|B04006_M012|B04006_E013|B04006_M013|B04006_E014|B04006_M014|B04006_E015|B04006_M015|B04006_E016|B04006_M016|B04006_E017|B04006_M017|B04006_E018|B04006_M018|B04006_E019|B04006_M019|B04006_E020|B04006_M020|B04006_E021|B04006_M021|B04006_E022|B04006_M022|B04006_E023|B04006_M023|B04006_E024|B04006_M024|B04006_E025|B04006_M025|B04006_E026|B04006_M026|B04006_E027|B04006_M027|B04006_E028|B04006_M028|B04006_E029|B04006_M029|B04006_E030|B04006_M030|B04006_E031|B04006_M031|B04006_E032|B04006_M032|B04006_E033|B04006_M033|B04006_E034|B04006_M034|B04006_E035|B04006_M035|B04006_E036|B04006_M036|B04006_E037|B04006_M037|B04006_E038|B04006_M038|B04006_E039|B04006_M039|B04006_E040|B04006_M040|B04006_E041|B04006_M041|B04006_E042|B04006_M042|B04006_E043|B04006_M043|B04006_E044|B04006_M044|B04006_E045|B04006_M045|B04006_E046|B04006_M046|B04006_E047|B04006_M047|B04006_E048|B04006_M048|B04006_E049|B04006_M049|B04006_E050|B04006_M050|B04006_E051|B04006_M051|B04006_E052|B04006_M052|B04006_E053|B04006_M053|B04006_E054|B04006_M054|B04006_E055|B04006_M055|B04006_E056|B04006_M056|B04006_E057|B04006_M057|B04006_E058|B04006_M058|B04006_E059|B04006_M059|B04006_E060|B04006_M060|B04006_E061|B04006_M061|B04006_E062|B04006_M062|B04006_E063|B04006_M063|B04006_E064|B04006_M064|B04006_E065|B04006_M065|B04006_E066|B04006_M066|B04006_E067|B04006_M067|B04006_E068|B04006_M068|B04006_E069|B04006_M069|B04006_E070|B04006_M070|B04006_E071|B04006_M071|B04006_E072|B04006_M072|B04006_E073|B04006_M073|B04006_E074|B04006_M074|B04006_E075|B04006_M075|B04006_E076|B04006_M076|B04006_E077|B04006_M077|B04006_E078|B04006_M078|B04006_E079|B04006_M079|B04006_E080|B04006_M080|B04006_E081|B04006_M081|B04006_E082|B04006_M082|B04006_E083|B04006_M083|B04006_E084|B04006_M084|B04006_E085|B04006_M085|B04006_E086|B04006_M086|B04006_E087|B04006_M087|B04006_E088|B04006_M088|B04006_E089|B04006_M089|B04006_E090|B04006_M090|B04006_E091|B04006_M091|B04006_E092|B04006_M092|B04006_E093|B04006_M093|B04006_E094|B04006_M094|B04006_E095|B04006_M095|B04006_E096|B04006_M096|B04006_E097|B04006_M097|B04006_E098|B04006_M098|B04006_E099|B04006_M099|B04006_E100|B04006_M100|B04006_E101|B04006_M101|B04006_E102|B04006_M102|B04006_E103|B04006_M103|B04006_E104|B04006_M104|B04006_E105|B04006_M105|B04006_E106|B04006_M106|B04006_E107|B04006_M107|B04006_E108|B04006_M108|B04006_E109|B04006_M109
1400000US36047043600|4591|701|0|13|163|110|0|13|175|198|26|25|0|13|0|13|0|13|9|14|0|13|9|16|0|13|0|13|8|12|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|39|56|128|184|0|13|0|13|0|13|0|13|0|13|51|43|0|13|0|13|0|13|0|13|0|13|0|13|57|57|0|13|207|126|31|52|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|13|20|0|13|0|13|256|181|0|13|0|13|0|13|0|13|0|13|32|49|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|8|14|361|224|0|13|48|71|0|13|0|13|0|13|0|13|0|13|0|13|48|71|0|13|0|13|0|13|0|13|0|13|0|13|2613|786|691|198
1400000US36047043700|5228|1133|0|19|0|19|0|19|296|352|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|24|36|0|19|0|19|0|19|0|19|0|19|0|19|22|33|0|19|23|26|0|19|0|19|0|19|32|37|173|105|0|19|0|19|0|19|74|65|0|19|53|50|0|19|17|26|4|6|13|20|0|19|8|27|152|78|0|19|106|49|0|19|24|36|0|19|0|19|0|19|0|19|43|66|0|19|0|19|137|97|51|59|0|19|17|50|0|19|13|21|105|76|0|19|24|36|0|19|0|19|0|19|400|500|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|12|19|0|19|0|19|0|19|388|499|0|19|0|19|0|19|14|22|0|19|0|19|98|82|0|19|35|58|0|19|0|19|0|19|0|19|0|19|35|34|0|19|0|19|28|47|0|19|0|19|3270|916|993|629
1400000US36047043800|2383|460|0|13|9|14|0|13|377|271|169|87|32|36|0|13|0|13|14|19|11|16|0|13|46|35|0|13|66|57|0|13|0|13|0|13|0|13|0|13|0|13|7|10|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|50|58|102|107|0|13|0|13|0|13|31|46|0|13|12|15|0|13|15|16|0|13|67|57|0|13|0|13|0|13|97|91|71|50|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|18|24|0|13|30|43|138|92|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|8|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|8|0|13|0|13|0|13|0|13|0|13|0|13|10|17|54|48|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|947|390|518|189
1400000US36047043900|4045|842|0|13|0|13|0|13|49|46|8|12|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|8|12|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|14|23|0|13|0|13|0|13|0|13|18|29|0|13|104|80|0|13|0|13|0|13|0|13|0|13|0|13|13|20|0|13|53|60|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|54|56|21|35|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|31|42|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|31|42|0|13|59|67|0|13|0|13|14|23|0|13|123|54|0|13|0|13|0|13|0|13|0|13|0|13|0|13|113|52|0|13|0|13|10|26|0|13|0|13|1499|382|2132|773
1400000US36047044000|2646|532|0|13|0|13|0|13|311|227|151|89|33|49|0|13|0|13|0|13|32|45|0|13|112|67|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|14|20|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|21|23|7|10|0|13|0|13|0|13|0|13|0|13|170|204|0|13|0|13|0|13|50|55|0|13|0|13|61|46|79|60|166|125|0|13|0|13|0|13|7|10|0|13|0|13|0|13|0|13|0|13|79|68|0|13|0|13|62|55|0|13|87|122|36|39|0|13|26|32|0|13|0|13|21|30|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|9|68|83|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|980|352|591|221
1400000US36047044100|4884|934|0|13|0|13|0|13|82|127|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|26|52|0|13|0|13|0|13|22|35|14|22|0|13|0|13|14|24|0|13|0|13|0|13|0|13|0|13|0|13|48|79|0|13|0|13|180|108|0|13|0|13|0|13|26|42|39|45|215|106|0|13|0|13|35|65|0|13|0|13|0|13|189|95|0|13|353|326|0|13|15|23|0|13|0|13|0|13|0|13|0|13|26|40|0|13|100|81|29|46|0|13|31|33|0|13|0|13|78|80|0|13|0|13|0|13|0|13|0|13|7|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|14|0|13|0|13|0|13|0|13|0|13|26|40|0|13|0|13|0|13|0|13|107|111|0|13|0|13|0|13|0|13|0|13|0|13|0|13|54|79|53|98|0|13|0|13|0|13|0|13|2687|885|1376|716
1400000US36047044200|2379|485|0|13|64|72|0|13|580|408|156|101|0|13|0|13|0|13|63|68|0|13|0|13|65|61|0|13|28|40|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|9|6|9|13|14|0|13|0|13|0|13|0|13|2|12|28|39|0|13|0|13|0|13|61|86|0|13|0|13|5|8|6|15|41|35|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|74|59|0|13|6|9|186|162|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|7|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|7|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|85|66|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|729|260|500|242
1400000US36047044300|4272|521|0|13|0|13|0|13|219|116|50|49|0|13|0|13|0|13|11|18|18|29|0|13|0|13|0|13|21|34|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|25|0|13|0|13|16|27|22|32|45|42|0|13|101|132|23|32|31|47|0|13|223|146|0|13|16|27|30|49|0|13|0|13|0|13|383|192|21|34|385|207|0|13|28|33|0|13|0|13|0|13|0|13|0|13|26|39|0|13|81|66|25|38|24|31|83|62|0|13|49|48|47|47|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|50|58|0|13|0|13|0|13|17|26|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|29|43|2046|378|1039|441
1400000US36047044400|3084|739|0|13|181|200|0|13|318|225|220|173|0|13|91|136|0|13|52|78|0|13|0|13|77|83|0|13|0|13|0|13|0|13|0|13|0|13|12|20|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|51|42|0|13|0|13|0|13|0|13|0|13|91|80|0|13|0|13|0|13|75|95|0|13|33|54|10|16|82|88|84|69|28|43|0|13|0|13|13|19|0|13|0|13|0|13|0|13|0|13|22|24|0|13|5|8|59|71|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|419|514|0|13|36|61|0|13|0|13|0|13|0|13|0|13|0|13|0|13|36|61|0|13|0|13|0|13|0|13|0|13|856|385|714|319
1400000US36047044500|3956|686|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|14|21|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|18|30|15|25|11|19|122|80|0|13|15|23|0|13|37|41|13|21|249|156|0|13|20|32|129|187|0|13|0|13|18|30|271|149|0|13|271|124|0|13|27|38|0|13|0|13|0|13|0|13|0|13|0|13|0|13|44|40|0|13|0|13|47|45|0|13|14|23|13|19|13|20|0|13|0|13|0|13|0|13|13|21|0|13|13|21|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|29|32|0|13|88|139|0|13|32|51|0|13|0|13|0|13|0|13|0|13|56|88|0|13|0|13|0|13|0|13|0|13|2144|408|1019|452
1400000US36047044600|2034|373|0|13|16|23|0|13|32|32|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|3|6|0|13|0|13|0|13|0|13|0|13|8|14|0|13|0|13|120|148|0|13|43|70|31|50|56|71|0|13|28|41|0|13|0|13|0|13|0|13|54|57|0|13|124|65|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|15|24|8|12|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|12|17|66|73|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1104|404|475|160
1400000US36047044700|2470|351|0|13|0|13|0|13|86|58|14|34|0|13|0|13|0|13|0|13|0|13|0|13|0|13|14|34|0|13|9|13|0|13|0|13|45|36|0|13|20|24|0|13|0|13|0|13|0|13|10|15|0|13|0|13|0|13|0|13|0|13|0|13|0|13|30|34|0|13|73|45|0|13|0|13|0|13|61|43|0|13|86|49|0|13|15|31|0|13|0|13|0|13|0|13|308|183|0|13|213|171|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|87|57|0|13|13|19|16|17|0|13|0|13|40|37|0|13|0|13|0|13|0|13|0|13|33|35|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|33|35|0|13|0|13|0|13|0|13|0|13|5|8|41|49|0|13|0|13|0|13|0|13|20|36|0|13|0|13|0|13|0|13|0|13|41|49|0|13|0|13|1012|243|723|341
1400000US36047044800|1787|253|0|13|49|70|0|13|117|62|45|33|0|13|8|13|0|13|6|10|0|13|0|13|25|22|0|13|6|10|0|13|0|13|0|13|27|39|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|10|16|0|13|0|13|0|13|40|27|23|20|0|13|63|42|0|13|0|13|5|9|15|16|0|13|31|29|0|13|16|18|0|13|0|13|22|21|36|50|60|44|0|13|0|13|0|13|35|59|0|13|0|13|0|13|0|13|0|13|107|103|0|13|0|13|53|48|0|13|0|13|5|10|0|13|0|13|11|17|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|34|58|18|14|0|13|19|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|19|16|0|13|0|13|0|13|0|13|0|13|437|200|722|249
1400000US36047044901|2567|647|0|13|0|13|0|13|79|126|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|19|29|0|13|10|18|0|13|0|13|8|12|0|13|0|13|0|13|0|13|0|13|11|18|0|13|0|13|0|13|19|29|0|13|0|13|8|12|0|13|15|24|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|17|27|0|13|0|13|31|32|0|13|0|13|0|13|0|13|0|13|11|18|0|13|0|13|94|109|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|94|109|0|13|0|13|0|13|0|13|23|37|0|13|50|61|0|13|0|13|0|13|0|13|0|13|0|13|15|29|35|53|0|13|0|13|0|13|0|13|0|13|1311|481|950|366
1400000US36047044902|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047045000|863|386|0|13|0|13|0|13|117|124|208|276|140|190|0|13|0|13|0|13|0|13|0|13|144|190|0|13|0|13|0|13|0|13|0|13|9|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|7|0|13|25|25|0|13|0|13|0|13|19|22|0|13|0|13|0|13|0|13|0|13|0|13|10|10|0|13|23|27|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|27|26|0|13|0|13|9|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|191|143|253|206
1400000US36047045200|2640|552|0|13|0|13|0|13|204|227|150|97|5|8|7|11|0|13|0|13|0|13|0|13|131|94|0|13|7|11|0|13|0|13|7|10|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|20|25|0|13|0|13|0|13|56|44|0|13|0|13|71|43|0|13|0|13|0|13|27|31|0|13|0|13|0|13|119|82|0|13|20|23|17|28|36|43|43|38|0|13|10|15|0|13|0|13|0|13|0|13|0|13|0|13|0|13|98|61|0|13|24|26|60|40|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|64|89|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|64|89|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|683|441|1102|357
1400000US36047045300|1938|201|0|13|0|13|0|13|42|37|37|37|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|37|37|0|13|0|13|0|13|11|16|0|13|0|13|0|13|15|22|0|13|0|13|5|7|0|13|0|13|0|13|0|13|0|13|33|47|8|13|15|23|28|29|88|55|0|13|10|14|0|13|27|29|0|13|142|63|0|13|36|36|69|47|0|13|0|13|15|22|78|50|0|13|114|55|0|13|0|13|0|13|0|13|0|13|0|13|0|13|19|28|0|13|43|36|10|14|3|4|51|97|0|13|10|15|0|13|0|13|0|13|0|13|0|13|0|13|28|31|12|18|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|25|0|13|0|13|0|13|0|13|0|13|19|28|14|20|0|13|20|20|0|13|72|63|0|13|0|13|0|13|0|13|57|59|0|13|3|6|5|13|0|13|7|16|0|13|0|13|0|13|1080|200|255|117
1400000US36047045400|1951|681|0|13|0|13|0|13|169|196|11|17|0|13|0|13|0|13|0|13|1|2|0|13|10|17|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|7|0|13|0|13|0|13|0|13|0|13|0|13|14|14|0|13|0|13|0|13|23|24|0|13|0|13|0|13|117|101|0|13|0|13|0|13|0|13|12|25|0|13|15|19|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|14|0|13|0|13|91|69|0|13|0|13|0|13|0|13|0|13|8|12|0|13|0|13|71|116|0|13|0|13|0|13|0|13|0|13|71|116|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|52|59|0|13|114|130|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|114|130|0|13|0|13|0|13|0|13|406|211|868|526
1400000US36047045600|2245|429|0|13|0|13|0|13|153|172|17|46|3|9|0|13|0|13|0|13|0|13|0|13|14|37|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|11|22|28|29|36|0|13|0|13|0|13|0|13|15|22|18|17|0|13|0|13|0|13|76|84|0|13|0|13|10|16|0|13|10|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|19|0|13|0|13|180|144|0|13|0|13|0|13|0|13|0|13|7|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|12|24|20|37|56|47|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1084|321|666|224
1400000US36047045800|1132|248|0|13|0|13|0|13|50|65|237|139|0|13|0|13|0|13|13|21|0|13|0|13|224|132|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|28|26|17|19|0|13|52|80|0|13|8|12|0|13|17|21|0|13|0|13|0|13|0|13|0|13|0|13|9|15|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|11|17|0|13|28|42|183|122|0|13|9|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|30|28|9|13|10|14|0|13|0|13|10|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|376|218|218|141
1400000US36047046000|3335|535|0|13|0|13|0|13|176|103|13|20|0|13|0|13|0|13|0|13|0|13|0|13|13|20|0|13|0|13|0|13|0|13|0|13|17|27|0|13|0|13|0|13|0|13|0|13|0|13|13|23|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|76|71|8|15|0|13|160|213|0|13|33|41|0|13|74|48|0|13|0|13|20|31|22|22|0|13|115|141|52|44|8|14|71|64|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|51|43|0|13|37|35|175|81|13|21|0|13|32|30|0|13|5|14|17|28|0|13|0|13|91|93|0|13|8|16|12|22|0|13|0|13|26|51|0|13|0|13|0|13|0|13|0|13|0|13|0|13|45|68|0|13|0|13|0|13|13|21|128|97|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1573|524|881|445
1400000US36047046201|2575|601|0|13|0|13|0|13|671|532|56|86|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|56|86|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|70|101|0|13|15|18|6|11|25|39|9|15|25|43|0|13|0|13|28|41|0|13|0|13|0|13|61|101|56|86|116|139|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|11|0|13|116|110|7|13|9|17|134|98|0|13|0|13|0|13|0|13|18|28|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|20|32|244|145|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|720|308|373|300
1400000US36047046202|1847|366|0|13|0|13|0|13|162|137|156|132|0|13|4|8|0|13|11|16|0|13|0|13|136|120|0|13|5|7|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|6|0|13|0|13|3|5|0|13|0|13|14|11|0|13|0|13|0|13|18|21|0|13|0|13|0|13|27|30|0|13|0|13|5|9|12|20|76|77|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|43|29|0|13|7|10|17|17|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|649|217|795|363
1400000US36047046400|2768|707|0|13|0|13|0|13|141|119|38|38|18|29|0|13|0|13|0|13|0|13|20|28|0|13|0|13|0|13|0|13|0|13|0|13|12|16|0|13|0|13|0|13|0|13|0|13|0|13|13|19|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|71|75|0|13|0|13|0|13|0|13|5|8|0|13|24|22|0|13|16|21|0|13|48|35|0|13|0|13|4|8|20|28|15|17|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|121|91|0|13|22|30|79|85|0|13|0|13|0|13|0|13|0|13|0|13|0|13|11|17|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1708|607|624|331
1400000US36047046800|2215|580|0|13|0|13|0|13|634|362|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|21|35|0|13|9|17|0|13|2|4|0|13|12|14|0|13|26|50|0|13|80|87|0|13|0|13|29|37|0|13|69|55|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|335|335|0|13|0|13|9|18|0|13|0|13|8|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|537|452|583|289
1400000US36047047000|2486|494|0|13|0|13|0|13|66|47|12|17|12|17|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|6|0|13|0|13|3|6|0|13|0|13|5|8|0|13|14|21|0|13|7|11|0|13|59|53|0|13|17|28|0|13|12|21|0|13|0|13|0|13|57|57|0|13|0|13|0|13|0|13|44|30|0|13|37|44|0|13|0|13|0|13|0|13|0|13|0|13|0|13|33|44|0|13|51|49|5|8|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1848|508|292|152
